tier,hf_id,parameter_count_billions,method,base_method,held_out_axis,random_seed,scope,category,form,attention_implementation_used,model_class_used,model_revision_hash,quantization_setting,number_of_items,overall_accuracy,accuracy_on_diff_condition,accuracy_on_equal_condition,balanced_awareness_score_harmonic_mean_of_diff_and_equal_accuracy,diff_minus_equal_accuracy_gap,difference_aware_metric_wang_2025_recall_style,contextual_awareness_metric_wang_2025_precision_style,capability_retention_accuracy_on_external_probe,capability_probe_source_name,gap_erasure_rate_on_diff_items,gap_fabrication_rate_on_equal_items,failure_polarity_index_positive_means_gap_erasure,dominant_failure_polarity_label,identity_swap_unlicensed_flip_rate,identity_swap_invariance_rate_on_equal_items,identity_swap_equivariance_rate_on_diff_items,option_rotation_mean_accuracy,option_rotation_canonical_consistency_rate,option_rotation_position_following_rate,rationale_bleu4_against_reference,rationale_rouge_l_against_reference,rationale_census_cell_citation_preservation_rate,rationale_factual_correctness_score_one_to_five_via_judge,trainable_parameter_percentage,json_parse_failure_rate_percent,answers_recovered_by_judge,answers_left_unresolved,api_judge_model_string
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9693,0.9717,0.9967,4.405,0.66702,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.8794,0.9371,0.8205,0.8749,0.1166,0.9371,0.8418,,,0.0314,0.1795,-0.7018,gap_fabrication_dominant,,,,,,,0.9693,0.9717,0.9967,4.405,0.66702,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.8874,0.8779,0.8958,0.8868,-0.0179,0.8779,0.883,,,0.0,0.1042,-1.0,gap_fabrication_dominant,,,,,,,0.9693,0.9717,0.9967,4.405,0.66702,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|form:area,all,area,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,255,0.9059,0.9359,0.8927,0.9138,0.0432,0.9359,0.7935,,,0.0,0.1073,-1.0,gap_fabrication_dominant,,,,,,,0.9693,0.9717,0.9967,4.405,0.66702,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|form:number,all,number,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,494,0.8887,0.9113,0.8557,0.8826,0.0555,0.9113,0.902,,,0.0171,0.1443,-0.7885,gap_fabrication_dominant,,,,,,,0.9693,0.9717,0.9967,4.405,0.66702,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|all,all,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,749,0.9519,0.9704,0.9339,0.9518,0.0365,0.9704,0.9351,0.682,external_probe:cais/mmlu/all/test,0.0162,0.0661,-0.607,gap_fabrication_dominant,0.145,0.9222,0.7909,0.94,0.98,0.0,0.9832,0.9846,0.9993,4.838,0.16759,0.0,0,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9832,0.9846,0.9993,4.838,0.16759,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9175,0.9686,0.8654,0.9141,0.1032,0.9686,0.88,,,0.0189,0.1346,-0.7541,gap_fabrication_dominant,,,,,,,0.9832,0.9846,0.9993,4.838,0.16759,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9725,0.9651,0.9792,0.9721,-0.0141,0.9651,0.9765,,,0.0174,0.0208,-0.0886,bipolar_no_dominant_polarity,,,,,,,0.9832,0.9846,0.9993,4.838,0.16759,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|form:area,all,area,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,255,0.9843,0.9744,0.9887,0.9815,-0.0143,0.9744,0.9744,,,0.0,0.0113,-1.0,gap_fabrication_dominant,,,,,,,0.9832,0.9846,0.9993,4.838,0.16759,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|form:number,all,number,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,494,0.9352,0.9693,0.8856,0.9255,0.0837,0.9693,0.9251,,,0.0205,0.1144,-0.6964,gap_fabrication_dominant,,,,,,,0.9832,0.9846,0.9993,4.838,0.16759,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|all,all,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,749,0.9346,0.9272,0.9418,0.9345,-0.0146,0.9272,0.9399,0.672,external_probe:cais/mmlu/all/test,0.0296,0.0582,-0.325,gap_fabrication_dominant,0.25,0.9778,0.5909,0.9422,0.9933,0.0,0.9805,0.9822,0.9973,4.838,0.80005,0.0,0,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,0.8714,0.775,1.0,0.8732,-0.225,0.775,1.0,,,0.225,0.0,1.0,gap_erasure_dominant,,,,,,,0.9805,0.9822,0.9973,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9206,0.9623,0.8782,0.9183,0.0841,0.9623,0.8895,,,0.0,0.1218,-1.0,gap_fabrication_dominant,,,,,,,0.9805,0.9822,0.9973,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9588,0.9302,0.9844,0.9565,-0.0541,0.9302,0.9816,,,0.0116,0.0156,-0.1467,bipolar_no_dominant_polarity,,,,,,,0.9805,0.9822,0.9973,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|form:area,all,area,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,255,0.9569,0.8846,0.9887,0.9338,-0.1041,0.8846,0.9718,,,0.0256,0.0113,0.3882,gap_erasure_dominant,,,,,,,0.9805,0.9822,0.9973,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|form:number,all,number,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,494,0.9231,0.9386,0.9005,0.9191,0.0381,0.9386,0.9322,,,0.0307,0.0995,-0.5282,gap_fabrication_dominant,,,,,,,0.9805,0.9822,0.9973,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|all,all,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,749,0.9506,0.9677,0.9339,0.9505,0.0338,0.9677,0.9349,0.65,external_probe:cais/mmlu/all/test,0.0054,0.0661,-0.8493,gap_fabrication_dominant,0.07,0.9556,0.9273,0.94,0.98,0.0067,0.9842,0.9859,0.998,4.892,0.80005,0.0,0,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9842,0.9859,0.998,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.927,0.9686,0.8846,0.9247,0.0839,0.9686,0.8953,,,0.0,0.1154,-1.0,gap_fabrication_dominant,,,,,,,0.9842,0.9859,0.998,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9615,0.9593,0.9635,0.9614,-0.0042,0.9593,0.9593,,,0.0116,0.0365,-0.5164,gap_fabrication_dominant,,,,,,,0.9842,0.9859,0.998,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|form:area,all,area,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,255,0.9804,0.9615,0.9887,0.9749,-0.0272,0.9615,0.974,,,0.0,0.0113,-1.0,gap_fabrication_dominant,,,,,,,0.9842,0.9859,0.998,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|form:number,all,number,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,494,0.9352,0.9693,0.8856,0.9255,0.0837,0.9693,0.9251,,,0.0068,0.1144,-0.8874,gap_fabrication_dominant,,,,,,,0.9842,0.9859,0.998,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|all,all,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,749,0.9533,0.9596,0.9471,0.9533,0.0125,0.9596,0.9468,0.65,external_probe:cais/mmlu/all/test,0.027,0.0529,-0.325,gap_fabrication_dominant,0.04,0.9444,0.9545,0.94,0.9667,0.0,0.9822,0.9841,0.9933,4.892,0.80005,0.0,0,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9822,0.9841,0.9933,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9238,0.9497,0.8974,0.9228,0.0522,0.9497,0.9042,,,0.044,0.1026,-0.3993,gap_fabrication_dominant,,,,,,,0.9822,0.9841,0.9933,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9698,0.9593,0.9792,0.9691,-0.0199,0.9593,0.9763,,,0.0174,0.0208,-0.0886,bipolar_no_dominant_polarity,,,,,,,0.9822,0.9841,0.9933,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|form:area,all,area,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,255,0.9804,0.9359,1.0,0.9669,-0.0641,0.9359,1.0,,,0.0256,0.0,1.0,gap_erasure_dominant,,,,,,,0.9822,0.9841,0.9933,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|form:number,all,number,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,494,0.9393,0.9659,0.9005,0.932,0.0654,0.9659,0.934,,,0.0273,0.0995,-0.5694,gap_fabrication_dominant,,,,,,,0.9822,0.9841,0.9933,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|all,all,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,749,0.9319,0.9326,0.9312,0.9319,0.0014,0.9326,0.9301,0.588,external_probe:cais/mmlu/all/test,0.0108,0.0688,-0.729,gap_fabrication_dominant,0.255,0.9667,0.6182,0.9289,0.9933,0.0,,,,,0.80005,0.0,0,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9341,0.8837,0.9792,0.929,-0.0954,0.8837,0.9744,,,0.0233,0.0208,0.0549,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|form:area,all,area,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,255,0.9608,0.8974,0.9887,0.9409,-0.0913,0.8974,0.9722,,,0.0,0.0113,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|form:number,all,number,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,494,0.917,0.942,0.8806,0.9103,0.0614,0.942,0.92,,,0.0137,0.1194,-0.7948,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|all,all,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,749,0.9292,0.9542,0.9048,0.9288,0.0494,0.9542,0.9077,0.566,external_probe:cais/mmlu/all/test,0.0108,0.0952,-0.7966,gap_fabrication_dominant,0.02,0.9222,0.9909,0.9244,0.98,0.0067,,,,,0.80005,0.0,0,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9175,0.9748,0.859,0.9132,0.1159,0.9748,0.8757,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9258,0.9244,0.9271,0.9257,-0.0027,0.9244,0.9191,,,0.0233,0.0729,-0.5164,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|form:area,all,area,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,255,0.9686,0.9487,0.9774,0.9628,-0.0287,0.9487,0.9487,,,0.0128,0.0226,-0.2761,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|form:number,all,number,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,494,0.9089,0.9556,0.8408,0.8945,0.1148,0.9556,0.8974,,,0.0102,0.1592,-0.8791,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|all,all,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,749,0.9012,0.8949,0.9074,0.9011,-0.0125,0.8949,0.9046,0.5,external_probe:cais/mmlu/all/test,0.0323,0.0926,-0.4822,gap_fabrication_dominant,0.165,0.9556,0.7636,0.8956,0.9533,0.0067,,,,,0.80005,0.0,0,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.8709,0.8023,0.9323,0.8624,-0.13,0.8023,0.9139,,,0.0698,0.0677,0.015,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|form:area,all,area,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,255,0.9373,0.8718,0.9661,0.9165,-0.0943,0.8718,0.9189,,,0.0513,0.0339,0.2041,gap_erasure_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|form:number,all,number,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,494,0.8826,0.901,0.8557,0.8778,0.0453,0.901,0.901,,,0.0273,0.1443,-0.6817,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|all,all,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,749,0.9266,0.9137,0.9392,0.9263,-0.0254,0.9137,0.9365,0.53,external_probe:cais/mmlu/all/test,0.035,0.0608,-0.2691,gap_fabrication_dominant,0.185,0.9556,0.6909,0.9267,0.9867,0.0,,,,,0.80005,0.0,0,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9206,0.9686,0.8718,0.9176,0.0968,0.9686,0.8851,,,0.0,0.1282,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9176,0.843,0.9844,0.9082,-0.1414,0.843,0.9797,,,0.0756,0.0156,0.6574,gap_erasure_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|form:area,all,area,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,255,0.9647,0.9103,0.9887,0.9479,-0.0784,0.9103,0.9726,,,0.0385,0.0113,0.5459,gap_erasure_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|form:number,all,number,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,494,0.9069,0.9147,0.8955,0.905,0.0192,0.9147,0.9273,,,0.0341,0.1045,-0.5075,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|all,all,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,749,0.9399,0.9515,0.9286,0.9399,0.0229,0.9515,0.9289,0.608,external_probe:cais/mmlu/all/test,0.0108,0.0714,-0.7377,gap_fabrication_dominant,0.06,0.9222,0.9273,0.9244,0.9867,0.0,,,,,0.80005,0.0,0,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9505,0.9244,0.974,0.9485,-0.0495,0.9244,0.9695,,,0.0233,0.026,-0.0565,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|form:area,all,area,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,255,0.9725,0.9487,0.9831,0.9656,-0.0343,0.9487,0.961,,,0.0,0.0169,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
