method_name,base_model_name,random_seed,layer_index,module_type,matrix_name,bf16_aware_update_sparsity,principal_angle_rotation_left_subspace_degrees,principal_angle_rotation_right_subspace_degrees,normalized_spectral_shift,update_mask_overlap_with_principal_mask,update_mask_overlap_with_low_magnitude_mask,stable_rank_of_update,frobenius_norm_of_update,relative_frobenius_drift,hill_tail_exponent
ablation_placement_random_draw2,general-instruct,42,38,up_proj,base_model.model.model.language_model.layers.38.mlp.up_proj,0.040064,2.18069,2.008551,0.005335,0.499658,0.512326,2.595249,6.403243,0.050289,1.806243
ablation_placement_random_draw2,general-instruct,42,41,down_proj,base_model.model.model.language_model.layers.41.mlp.down_proj,0.022789,2.051399,2.235021,0.053566,0.499645,0.508337,1.160457,6.979965,0.120792,1.382217
ablation_placement_random_draw2,general-instruct,42,42,gate_proj,base_model.model.model.language_model.layers.42.mlp.gate_proj,0.047217,1.273035,1.170177,0.00628,0.499165,0.515236,1.384901,5.933354,0.049745,1.793518
ablation_placement_random_draw2,general-instruct,42,43,k_proj,base_model.model.model.language_model.layers.43.self_attn.k_proj,0.137851,0.280939,0.298662,0.000263,0.490409,0.550335,1.696823,1.344587,0.015295,1.526712
ablation_placement_random_draw2,general-instruct,42,43,o_proj,base_model.model.model.language_model.layers.43.self_attn.o_proj,0.055984,1.103502,1.109926,0.000658,0.49815,0.519044,4.100319,1.641782,0.032626,2.324943
ablation_placement_random_draw2,general-instruct,42,44,q_proj,base_model.model.model.language_model.layers.44.self_attn.q_proj,0.033185,1.586627,1.572439,0.002024,0.498526,0.511717,2.984518,2.036488,0.058206,1.601137
ablation_placement_random_draw2,general-instruct,42,46,v_proj,base_model.model.model.language_model.layers.46.self_attn.v_proj,0.088333,0.492487,0.531756,0.00052,0.495161,0.532852,1.403721,2.201333,0.025851,1.293234
ablation_placement_random_draw2,general-instruct,42,46,up_proj,base_model.model.model.language_model.layers.46.mlp.up_proj,0.041076,1.90984,1.766408,0.00329,0.499537,0.5134,2.136752,6.477073,0.051073,1.640537
ablation_placement_random_draw2,general-instruct,42,47,q_proj,base_model.model.model.language_model.layers.47.self_attn.q_proj,0.058778,0.664861,0.659801,0.000731,0.493806,0.52124,2.296066,1.907647,0.031618,1.643661
ablation_placement_random_draw2,general-instruct,42,47,k_proj,base_model.model.model.language_model.layers.47.self_attn.k_proj,0.075537,0.423108,0.457276,0.000562,0.492778,0.525772,2.589849,1.251637,0.025593,1.781443
ablation_placement_random_draw2,general-instruct,42,47,v_proj,base_model.model.model.language_model.layers.47.self_attn.v_proj,0.081767,0.413143,0.452732,0.00051,0.494957,0.528743,1.704363,1.232789,0.025257,1.531751
ablation_placement_random_draw2,general-instruct,42,47,o_proj,base_model.model.model.language_model.layers.47.self_attn.o_proj,0.073234,0.607752,0.624191,0.000494,0.497254,0.524472,2.998184,1.648557,0.025953,2.051183
ablation_placement_random_draw2,general-instruct,42,47,gate_proj,base_model.model.model.language_model.layers.47.mlp.gate_proj,0.071245,1.051755,0.980108,0.000457,0.49834,0.524982,3.449431,3.47381,0.027495,1.776793
ablation_placement_random_draw2,general-instruct,42,47,up_proj,base_model.model.model.language_model.layers.47.mlp.up_proj,0.072964,1.000203,0.933378,0.000449,0.498949,0.525066,2.614188,3.487238,0.0275,2.216491
ablation_placement_random_draw2,general-instruct,42,47,down_proj,base_model.model.model.language_model.layers.47.mlp.down_proj,0.045385,1.072118,1.154676,0.007853,0.498779,0.515635,1.393167,2.557606,0.050287,1.148554
ablation_placement_random_draw3,general-instruct,42,1,down_proj,base_model.model.model.language_model.layers.1.mlp.down_proj,0.037176,1.625529,1.771746,0.001895,0.499357,0.51313,2.483389,2.451242,0.051989,1.751763
ablation_placement_random_draw3,general-instruct,42,2,k_proj,base_model.model.model.language_model.layers.2.self_attn.k_proj,0.140476,0.327853,0.414166,0.000452,0.48174,0.547906,2.011371,1.419083,0.019416,1.175451
ablation_placement_random_draw3,general-instruct,42,2,gate_proj,base_model.model.model.language_model.layers.2.mlp.gate_proj,0.050542,1.500262,1.353596,0.001129,0.498942,0.517028,2.191161,5.090692,0.040526,1.978832
ablation_placement_random_draw3,general-instruct,42,4,o_proj,base_model.model.model.language_model.layers.4.self_attn.o_proj,0.112317,0.311646,0.303716,0.000426,0.490723,0.537369,1.401974,1.249432,0.020233,0.05561
ablation_placement_random_draw3,general-instruct,42,6,q_proj,base_model.model.model.language_model.layers.6.self_attn.q_proj,0.031824,1.607838,1.731071,0.002854,0.498028,0.510124,2.102286,3.032272,0.067056,1.569606
ablation_placement_random_draw3,general-instruct,42,6,up_proj,base_model.model.model.language_model.layers.6.mlp.up_proj,0.041354,1.996051,1.827773,0.002205,0.49971,0.51416,2.174936,6.08186,0.048754,1.782234
ablation_placement_random_draw3,general-instruct,42,8,v_proj,base_model.model.model.language_model.layers.8.self_attn.v_proj,0.126727,0.246735,0.275269,0.000297,0.494818,0.544585,2.3094,0.77674,0.016188,1.62724
ablation_placement_random_draw3,general-instruct,42,8,down_proj,base_model.model.model.language_model.layers.8.mlp.down_proj,0.04235,1.554923,1.660823,0.001653,0.499436,0.514486,2.525889,1.505147,0.046557,2.232192
ablation_placement_random_draw3,general-instruct,42,10,k_proj,base_model.model.model.language_model.layers.10.self_attn.k_proj,0.096458,0.464487,0.515259,0.000479,0.49445,0.536198,1.626672,1.617242,0.023318,1.450463
ablation_placement_random_draw3,general-instruct,42,10,gate_proj,base_model.model.model.language_model.layers.10.mlp.gate_proj,0.067415,0.979286,0.885407,0.000447,0.49837,0.521991,3.63259,3.632156,0.028065,2.751187
ablation_placement_random_draw3,general-instruct,42,11,o_proj,base_model.model.model.language_model.layers.11.self_attn.o_proj,0.033847,1.48257,1.510015,0.001698,0.498772,0.512109,3.112135,2.913734,0.055658,1.601192
ablation_placement_random_draw3,general-instruct,42,12,q_proj,base_model.model.model.language_model.layers.12.self_attn.q_proj,0.037543,1.266803,1.308155,0.001795,0.498258,0.513937,2.05472,1.976851,0.05346,1.896745
ablation_placement_random_draw3,general-instruct,42,12,up_proj,base_model.model.model.language_model.layers.12.mlp.up_proj,0.065063,1.185892,1.096878,0.000474,0.499083,0.52235,4.421733,3.694268,0.028781,2.369756
ablation_placement_random_draw3,general-instruct,42,17,gate_proj,base_model.model.model.language_model.layers.17.mlp.gate_proj,0.0451,1.264038,1.112511,0.001412,0.49807,0.515638,1.931274,5.857872,0.044906,1.946641
ablation_placement_random_draw3,general-instruct,42,17,down_proj,base_model.model.model.language_model.layers.17.mlp.down_proj,0.015427,3.552401,3.88579,0.052986,0.499851,0.505247,2.452445,4.677619,0.136393,1.377534
ablation_placement_random_draw3,general-instruct,42,18,k_proj,base_model.model.model.language_model.layers.18.self_attn.k_proj,0.087746,0.577125,0.608677,0.000488,0.492778,0.53194,1.810064,1.364205,0.023612,1.610196
ablation_placement_random_draw3,general-instruct,42,18,v_proj,base_model.model.model.language_model.layers.18.self_attn.v_proj,0.08696,0.444051,0.459068,0.000412,0.49667,0.531029,2.406045,1.297195,0.022471,1.585554
ablation_placement_random_draw3,general-instruct,42,20,q_proj,base_model.model.model.language_model.layers.20.self_attn.q_proj,0.026023,1.714247,1.70529,0.003336,0.498288,0.508702,2.128036,2.993499,0.074749,1.643086
ablation_placement_random_draw3,general-instruct,42,20,o_proj,base_model.model.model.language_model.layers.20.self_attn.o_proj,0.022453,2.330103,2.398188,0.004039,0.498478,0.509491,3.607205,2.710379,0.080392,1.88805
ablation_placement_random_draw3,general-instruct,42,21,up_proj,base_model.model.model.language_model.layers.21.mlp.up_proj,0.053731,1.415962,1.303104,0.00125,0.499547,0.517729,1.942359,4.761358,0.037687,2.158875
ablation_placement_random_draw3,general-instruct,42,22,down_proj,base_model.model.model.language_model.layers.22.mlp.down_proj,0.023066,1.665562,1.825621,0.036308,0.499595,0.507423,1.224116,3.876942,0.109922,1.112032
ablation_placement_random_draw3,general-instruct,42,23,gate_proj,base_model.model.model.language_model.layers.23.mlp.gate_proj,0.064226,0.784768,0.708422,0.000634,0.49796,0.522027,1.757067,4.040498,0.032121,1.883448
ablation_placement_random_draw3,general-instruct,42,24,k_proj,base_model.model.model.language_model.layers.24.self_attn.k_proj,0.068173,0.589579,0.618363,0.000873,0.495262,0.524431,1.290312,2.799131,0.035298,1.128924
ablation_placement_random_draw3,general-instruct,42,25,q_proj,base_model.model.model.language_model.layers.25.self_attn.q_proj,0.046988,0.797271,0.78309,0.001467,0.497125,0.517389,1.393855,2.947029,0.047216,1.577745
ablation_placement_random_draw3,general-instruct,42,25,v_proj,base_model.model.model.language_model.layers.25.self_attn.v_proj,0.056479,0.981493,1.025212,0.001016,0.498105,0.518834,1.581838,1.82015,0.038702,1.620455
ablation_placement_random_draw3,general-instruct,42,25,o_proj,base_model.model.model.language_model.layers.25.self_attn.o_proj,0.035064,1.652694,1.708425,0.001493,0.498891,0.511193,3.926469,2.196448,0.053266,1.610674
ablation_placement_random_draw3,general-instruct,42,26,up_proj,base_model.model.model.language_model.layers.26.mlp.up_proj,0.075157,0.923127,0.862986,0.000577,0.499247,0.526212,1.889016,3.392135,0.027605,1.881881
ablation_placement_random_draw3,general-instruct,42,28,down_proj,base_model.model.model.language_model.layers.28.mlp.down_proj,0.049392,1.083953,1.15032,0.00794,0.498916,0.516692,1.517334,1.890605,0.04668,1.249782
ablation_placement_random_draw3,general-instruct,42,30,gate_proj,base_model.model.model.language_model.layers.30.mlp.gate_proj,0.030413,1.890214,1.725685,0.028631,0.499288,0.511137,1.263833,9.893139,0.082379,1.60754
ablation_placement_random_draw3,general-instruct,42,32,k_proj,base_model.model.model.language_model.layers.32.self_attn.k_proj,0.039881,1.159314,1.238383,0.002274,0.497996,0.513553,1.656264,2.631799,0.05585,1.240664
ablation_placement_random_draw3,general-instruct,42,32,o_proj,base_model.model.model.language_model.layers.32.self_attn.o_proj,0.038607,1.829256,1.839091,0.001382,0.498826,0.512764,3.195676,2.999799,0.047489,1.805043
ablation_placement_random_draw3,general-instruct,42,34,q_proj,base_model.model.model.language_model.layers.34.self_attn.q_proj,0.038893,1.648906,1.649975,0.002666,0.498843,0.512828,1.901156,2.865384,0.053255,1.866795
ablation_placement_random_draw3,general-instruct,42,34,v_proj,base_model.model.model.language_model.layers.34.self_attn.v_proj,0.064758,0.755151,0.798212,0.001678,0.497445,0.521904,1.502272,1.967754,0.036109,1.201296
ablation_placement_random_draw3,general-instruct,42,36,up_proj,base_model.model.model.language_model.layers.36.mlp.up_proj,0.037276,2.129338,1.961227,0.013984,0.499622,0.51301,1.655343,7.605813,0.05854,1.810605
ablation_placement_random_draw3,general-instruct,42,37,down_proj,base_model.model.model.language_model.layers.37.mlp.down_proj,0.017445,2.545854,2.750076,0.057384,0.499725,0.506716,1.330359,4.66629,0.139045,1.234777
ablation_placement_random_draw3,general-instruct,42,40,gate_proj,base_model.model.model.language_model.layers.40.mlp.gate_proj,0.068133,0.948989,0.875519,0.000739,0.498925,0.522635,1.811465,4.007056,0.030957,1.908177
ablation_placement_random_draw3,general-instruct,42,43,k_proj,base_model.model.model.language_model.layers.43.self_attn.k_proj,0.108725,0.367272,0.39186,0.000382,0.492037,0.539364,1.407498,1.787122,0.020329,1.646546
ablation_placement_random_draw3,general-instruct,42,43,o_proj,base_model.model.model.language_model.layers.43.self_attn.o_proj,0.044878,1.461585,1.471118,0.000959,0.498546,0.51517,4.378532,2.045668,0.040652,2.21026
ablation_placement_random_draw3,general-instruct,42,45,q_proj,base_model.model.model.language_model.layers.45.self_attn.q_proj,0.028762,1.828483,1.826119,0.008559,0.498933,0.51081,1.365881,4.168616,0.081627,1.354728
ablation_placement_random_draw3,general-instruct,42,46,v_proj,base_model.model.model.language_model.layers.46.self_attn.v_proj,0.069772,0.654076,0.711377,0.000842,0.496547,0.525944,1.535262,2.793642,0.032807,1.364842
ablation_placement_random_draw3,general-instruct,42,46,up_proj,base_model.model.model.language_model.layers.46.mlp.up_proj,0.035508,2.574185,2.372603,0.00327,0.499598,0.511642,2.744908,7.184733,0.056653,1.769199
ablation_placement_random_draw3,general-instruct,42,47,q_proj,base_model.model.model.language_model.layers.47.self_attn.q_proj,0.031854,1.319971,1.316667,0.002074,0.496613,0.511301,2.204921,3.565108,0.059089,1.373423
ablation_placement_random_draw3,general-instruct,42,47,k_proj,base_model.model.model.language_model.layers.47.self_attn.k_proj,0.041726,0.93624,1.022063,0.001567,0.495938,0.514,1.660823,2.441628,0.049926,1.548087
ablation_placement_random_draw3,general-instruct,42,47,v_proj,base_model.model.model.language_model.layers.47.self_attn.v_proj,0.041725,0.89929,1.007502,0.001561,0.497539,0.514893,1.555873,2.472452,0.050655,1.5843
ablation_placement_random_draw3,general-instruct,42,47,o_proj,base_model.model.model.language_model.layers.47.self_attn.o_proj,0.038194,1.050508,1.082022,0.009658,0.498512,0.512795,1.40998,3.727693,0.058685,1.528816
ablation_placement_random_draw3,general-instruct,42,47,gate_proj,base_model.model.model.language_model.layers.47.mlp.gate_proj,0.038387,2.212019,2.038483,0.002649,0.499105,0.514099,2.283586,6.646642,0.052607,1.772177
ablation_placement_random_draw3,general-instruct,42,47,up_proj,base_model.model.model.language_model.layers.47.mlp.up_proj,0.040286,2.219156,2.047455,0.002041,0.499477,0.514237,2.613948,6.283416,0.049551,1.847005
ablation_placement_random_draw3,general-instruct,42,47,down_proj,base_model.model.model.language_model.layers.47.mlp.down_proj,0.023348,2.226006,2.419553,0.024439,0.49934,0.50822,1.549158,4.761403,0.093618,1.059887
ablation_placement_uniform,general-instruct,42,0,down_proj,base_model.model.model.language_model.layers.0.mlp.down_proj,0.034752,1.269359,1.3798,0.002776,0.498752,0.513661,1.857647,2.727522,0.060937,1.509424
ablation_placement_uniform,general-instruct,42,1,gate_proj,base_model.model.model.language_model.layers.1.mlp.gate_proj,0.088494,0.720175,0.651103,0.000404,0.495476,0.528778,2.252164,3.246334,0.024833,1.921519
ablation_placement_uniform,general-instruct,42,2,k_proj,base_model.model.model.language_model.layers.2.self_attn.k_proj,0.255229,0.291877,0.338691,0.000248,0.467284,0.580082,2.029779,0.918426,0.012566,1.253146
ablation_placement_uniform,general-instruct,42,3,o_proj,base_model.model.model.language_model.layers.3.self_attn.o_proj,0.068464,0.715913,0.720549,0.000538,0.498195,0.522739,2.602468,1.576422,0.028005,1.861273
ablation_placement_uniform,general-instruct,42,4,q_proj,base_model.model.model.language_model.layers.4.self_attn.q_proj,0.103849,0.643965,0.711829,0.000713,0.489752,0.531353,2.314125,1.523056,0.031117,1.329093
ablation_placement_uniform,general-instruct,42,6,up_proj,base_model.model.model.language_model.layers.6.mlp.up_proj,0.077243,0.81141,0.750927,0.000744,0.499444,0.52609,1.564984,3.509087,0.02813,2.252709
ablation_placement_uniform,general-instruct,42,8,v_proj,base_model.model.model.language_model.layers.8.self_attn.v_proj,0.085694,0.471911,0.529055,0.000484,0.496462,0.529829,2.191035,1.122744,0.023399,1.855547
ablation_placement_uniform,general-instruct,42,8,down_proj,base_model.model.model.language_model.layers.8.mlp.down_proj,0.029438,2.569548,2.781171,0.003008,0.499565,0.510432,3.66916,2.076937,0.064244,1.996508
ablation_placement_uniform,general-instruct,42,9,gate_proj,base_model.model.model.language_model.layers.9.mlp.gate_proj,0.077789,0.918512,0.843872,0.000329,0.498151,0.525187,4.83503,2.872693,0.023914,3.197362
ablation_placement_uniform,general-instruct,42,10,k_proj,base_model.model.model.language_model.layers.10.self_attn.k_proj,0.1275,0.34772,0.38656,0.000305,0.492424,0.54798,1.680074,1.152162,0.016612,1.743809
ablation_placement_uniform,general-instruct,42,11,o_proj,base_model.model.model.language_model.layers.11.self_attn.o_proj,0.064691,0.593036,0.604422,0.000571,0.497348,0.522638,3.873962,1.529986,0.029225,1.803942
ablation_placement_uniform,general-instruct,42,12,q_proj,base_model.model.model.language_model.layers.12.self_attn.q_proj,0.045665,1.08166,1.116003,0.001083,0.498058,0.516538,2.934815,1.572725,0.042531,1.830843
ablation_placement_uniform,general-instruct,42,13,up_proj,base_model.model.model.language_model.layers.13.mlp.up_proj,0.081614,0.860414,0.796792,0.000309,0.499216,0.527889,4.405048,2.937391,0.022888,3.31038
ablation_placement_uniform,general-instruct,42,16,down_proj,base_model.model.model.language_model.layers.16.mlp.down_proj,0.039013,1.502196,1.657891,0.002247,0.499256,0.514575,2.152678,2.373436,0.05134,1.490483
ablation_placement_uniform,general-instruct,42,17,v_proj,base_model.model.model.language_model.layers.17.self_attn.v_proj,0.098624,0.427262,0.44722,0.000419,0.494767,0.535243,1.428485,1.155485,0.022505,1.506092
ablation_placement_uniform,general-instruct,42,17,gate_proj,base_model.model.model.language_model.layers.17.mlp.gate_proj,0.076413,0.756221,0.682116,0.000387,0.496734,0.526144,2.407902,3.312184,0.025391,2.584504
